"","country","year","gdp","pop","CBIE","aver","inf","exec","military","gov1rlc","allhouse","fin","asia","europe","northam","southam","ocean","africa","test","infw"
"756","Portugal",1993,19966.457,1048.281,0.4865,0.491375,6.7837815284729,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,6.7837815284729
"757","Portugal",1994,20367.293,1053.167,0.4865,0.491375,5.42043924331665,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,5.42043924331665
"758","Portugal",1995,21192.896,1055.535,0.6885,0.71375,4.22280836105347,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,4.22280836105347
"759","Romania",1991,15832.323,2480.115,0.5405,0.417875,161.121002197266,"Center",0,"Center",0,1,0,1,0,0,0,0,1,74.0663909912109
"760","Senegal",1975,1219.471,528.897,0.333,0.267375,31.6534004211426,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,31.6534004211426
"761","Senegal",1976,1279.631,545.629,0.333,0.267375,1.0830899477005,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"762","Senegal",1977,1282.929,560.691,0.333,0.267375,11.3406000137329,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,11.3406000137329
"763","Senegal",1978,1271.373,573.544,0.333,0.267375,3.41965007781982,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,3.41965007781982
"764","Senegal",1979,1309.412,591.526,0.333,0.267375,9.65336036682129,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,9.65336036682129
"765","Senegal",1980,1310.809,606.392,0.333,0.267375,8.83699989318848,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,8.83699989318848
"766","Senegal",1981,1345.862,623.222,0.333,0.267375,5.77899980545044,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,5.77899980545044
"767","Senegal",1982,1454.69,644.566,0.333,0.267375,17.3840007781982,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,17.3840007781982
"768","Senegal",1983,1513.308,663.971,0.333,0.267375,11.7069997787476,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,11.7069997787476
"769","Senegal",1984,1563.725,686.729,0.333,0.267375,11.7419996261597,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,11.7419996261597
"770","Senegal",1985,1648.312,711.717,0.333,0.267375,13.0410003662109,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,13.0410003662109
"771","Senegal",1986,1725.503,733.76,0.333,0.267375,6.12200021743774,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,6.12200021743774
"772","Senegal",1987,1792.842,756.476,0.333,0.267375,-4.13000011444092,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"773","Senegal",1988,1846.534,781.058,0.333,0.267375,-1.82299995422363,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"774","Senegal",1989,1861.379,802.998,0.333,0.267375,0.449000000953674,"Left",0,"Left",1,0.5975,0,0,0,0,0,1,1,2.26161170005798
"775","Senegal",1990,1890.781,828.48,0.3585,0.388375,0.324999988079071,"Left",0,"Left",1,0.4165,0,0,0,0,0,1,1,2.26161170005798
"776","Senegal",1991,1914.966,849.99,0.3585,0.388375,-1.75399994850159,"Left",0,"Left",1,0.4165,0,0,0,0,0,1,1,2.26161170005798
"777","Senegal",1992,1949.747,876.5,0.3585,0.388375,-0.00700000021606684,"Left",0,"Left",1,0.4165,0,0,0,0,0,1,1,2.26161170005798
"778","Senegal",1993,1948.005,897.666,0.3585,0.388375,-0.744000017642975,"Left",0,"Left",1,0.4165,0,0,0,0,0,1,1,2.26161170005798
"779","Senegal",1994,1981.031,922.337,0.3585,0.388375,32.1040000915527,"Left",0,"Left",1,0.4165,0,0,0,0,0,1,1,32.1040000915527
"780","Senegal",1995,2047.924,949.941,0.3585,0.388375,8.07600021362305,"Left",0,"Left",1,0.4165,0,0,0,0,0,1,1,8.07600021362305
"781","Sierra Leone",1975,513.766,318.606,0.6215,0.616,19.9069004058838,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,19.9069004058838
"782","Sierra Leone",1976,511.365,323.83,0.6215,0.616,17.1842994689941,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,17.1842994689941
"783","Sierra Leone",1977,513.846,330.615,0.6215,0.616,8.33701038360596,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,8.33701038360596
"784","Sierra Leone",1978,526.737,338.205,0.6215,0.616,10.895899772644,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,10.895899772644
"785","Sierra Leone",1979,542.844,344.114,0.6215,0.616,21.25,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,21.25
"786","Sierra Leone",1980,555.343,351.194,0.6215,0.616,12.8669996261597,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,12.8669996261597
"787","Sierra Leone",1981,571.961,359.961,0.6215,0.616,23.3689994812012,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,23.3689994812012
"788","Sierra Leone",1982,591.486,369.021,0.6215,0.616,26.8899993896484,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,26.8899993896484
"789","Sierra Leone",1983,595.842,376.949,0.6215,0.616,68.5260009765625,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,68.5260009765625
"790","Sierra Leone",1984,611.321,386.847,0.6215,0.616,66.5749969482422,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,66.5749969482422
"791","Sierra Leone",1985,616.166,395.605,0.6215,0.616,76.5759963989258,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,74.0663909912109
"792","Sierra Leone",1986,629.559,406.249,0.6215,0.616,80.8669967651367,"Left",1,"Left",1,0.681,0,0,0,0,0,1,1,74.0663909912109
"793","Sierra Leone",1987,655.937,419.62,0.6215,0.616,178.699996948242,"Left",1,"Left",1,0.681,0,0,0,0,0,1,1,74.0663909912109
"794","Sierra Leone",1988,671.654,430.475,0.6215,0.616,34.2869987487793,"Left",1,"Left",1,0.681,0,0,0,0,0,1,1,34.2869987487793
"795","Sierra Leone",1989,686.953,441.109,0.6215,0.616,60.7999992370605,"Left",1,"Left",1,0.681,0,0,0,0,0,1,1,60.7999992370605
"796","Sierra Leone",1990,692.717,448.899,0.6215,0.616,110.945999145508,"Left",1,"Left",1,0.681,0,0,0,0,0,1,1,74.0663909912109
"797","Sierra Leone",1991,683.477,454.762,0.6215,0.616,102.694999694824,"Left",1,"Left",1,0.681,0,0,0,0,0,1,1,74.0663909912109
"798","Sierra Leone",1992,639.844,453.162,0.6215,0.616,65.5,"Left",1,"Left",1,0.681,0,0,0,0,0,1,1,65.5
"799","Slovenia",1992,3779.557,211.844,0.495,0.514,209.93376159668,"Right",0,"Right",0,0.625,0,1,0,0,0,0,1,74.0663909912109
"800","Slovenia",1993,3863.171,211.469,0.495,0.514,31.7621231079102,"Left",0,"Left",0,0.625,0,1,0,0,0,0,1,31.7621231079102
"801","Slovenia",1994,4060.288,211.77,0.495,0.514,20.9918155670166,"Left",0,"Left",0,0.625,0,1,0,0,0,0,1,20.9918155670166
"802","Slovenia",1995,4252.831,211.501,0.495,0.514,13.4637279510498,"Left",0,"Left",0,0.625,0,1,0,0,0,0,1,13.4637279510498
"803","Spain",1978,64325.509,3963.005,0.246,0.151,19.7736911773682,"Center",0,"Center",0,0.5835,0,1,0,0,0,0,1,19.7736911773682
"804","Spain",1979,65307.641,3995.651,0.246,0.151,15.6602296829224,"Center",0,"Center",0,0.5835,0,1,0,0,0,0,1,15.6602296829224
"805","Spain",1980,66476.514,4041.081,0.3565,0.224125,15.5619077682495,"Center",0,"Center",0,0.5835,0,1,0,0,0,0,1,15.5619077682495
"806","Spain",1981,66141.065,4054.039,0.3565,0.224125,14.5493469238281,"Center",0,"Center",0,0.5835,0,1,0,0,0,0,1,14.5493469238281
"807","Spain",1982,66591.892,4082.499,0.3565,0.224125,14.4149866104126,"Center",0,"Center",0,0.5835,0,1,0,0,0,0,1,14.4149866104126
"808","Spain",1983,66908.755,4098.906,0.3565,0.224125,12.1740846633911,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,12.1740846633911
"809","Spain",1984,67542.604,4105.665,0.3565,0.224125,11.2802639007568,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,11.2802639007568
"810","Spain",1985,68991.433,4118.924,0.3565,0.224125,8.81446361541748,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,8.81446361541748
"811","Spain",1986,71981.803,4134.847,0.3565,0.224125,8.79493808746338,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,8.79493808746338
"812","Spain",1987,76198.446,4149.871,0.3565,0.224125,5.24802398681641,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,5.24802398681641
"813","Spain",1988,81073.869,4170.7,0.3565,0.224125,4.83726596832275,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,4.83726596832275
"814","Spain",1989,85628.091,4182.207,0.3565,0.224125,6.79143619537354,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,6.79143619537354
"815","Spain",1990,91193.866,4178.244,0.3565,0.224125,6.72181606292725,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,6.72181606292725
"816","Spain",1991,94432.37,4199.24,0.3565,0.224125,5.93421411514282,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,5.93421411514282
"817","Spain",1992,95951.515,4203.196,0.3565,0.224125,5.92453289031982,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,5.92453289031982
"818","Spain",1993,96763.779,4219.672,0.3565,0.224125,4.5690712928772,"Left",0,"Left",0,0.5835,0,1,0,0,0,0,1,4.5690712928772
"819","Spain",1994,99249.129,4238.772,0.7995,0.83675,4.71841335296631,"Left",0,"Left",0,0.5415,0,1,0,0,0,0,1,4.71841335296631
"820","Spain",1995,102673.586,4258.884,0.7995,0.83675,4.67380475997925,"Left",0,"Left",0,0.5415,0,1,0,0,0,0,1,4.67380475997925
"821","Sri Lanka",1975,3882.57,1495.261,0.481,0.455,6.62598991394043,"Left",0,"Left",1,0.5,1,0,0,0,0,0,1,6.62598991394043
"822","Sri Lanka",1976,3961.376,1512.5,0.481,0.455,1.32951998710632,"Left",0,"Left",1,0.5,1,0,0,0,0,0,1,2.26161170005798
"823","Sri Lanka",1977,4072.657,1535.844,0.481,0.455,1.22487998008728,"Left",0,"Left",1,0.5,1,0,0,0,0,0,1,2.26161170005798
"824","Sri Lanka",1978,4193.467,1561.041,0.481,0.455,12.1415996551514,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,12.1415996551514
"825","Sri Lanka",1979,4227.742,1574.756,0.481,0.455,10.7319002151489,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,10.7319002151489
"826","Sri Lanka",1980,4319.981,1591.448,0.481,0.455,26.1450004577637,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,26.1450004577637
"827","Sri Lanka",1981,4580.149,1619.807,0.481,0.455,17.9689998626709,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,17.9689998626709
"828","Sri Lanka",1982,4742.219,1638.028,0.481,0.455,10.826000213623,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,10.826000213623
"829","Sri Lanka",1983,4963.705,1661.741,0.481,0.455,13.96399974823,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,13.96399974823
"830","Sri Lanka",1984,5218.084,1682.856,0.481,0.455,16.6380004882812,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,16.6380004882812
"831","Sri Lanka",1985,5550.646,1710.654,0.481,0.455,1.48099994659424,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,2.26161170005798
"832","Sri Lanka",1986,5820.38,1739.896,0.481,0.455,7.97599983215332,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,7.97599983215332
"833","Sri Lanka",1987,5979.819,1760.916,0.481,0.455,7.71700000762939,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,7.71700000762939
"834","Sri Lanka",1988,6160.894,1787.535,0.481,0.455,13.9919996261597,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,13.9919996261597
"835","Sri Lanka",1989,6386.521,1806.129,0.481,0.455,11.5679998397827,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,11.5679998397827
"836","Sri Lanka",1990,6760.743,1832.101,0.481,0.455,21.4950008392334,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,21.4950008392334
"837","Sri Lanka",1991,7108.154,1851.015,0.481,0.455,12.1859998703003,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,12.1859998703003
"838","Sri Lanka",1992,7505.466,1878.884,0.481,0.455,11.3830003738403,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,11.3830003738403
"839","Sri Lanka",1993,7991.804,1892.296,0.481,0.455,11.7469997406006,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,11.7469997406006
"840","Sri Lanka",1994,8478.88,1914.247,0.481,0.455,8.44799995422363,"Center",0,"Center",1,0.5,1,0,0,0,0,0,1,8.44799995422363
"841","Sri Lanka",1995,8923.214,1928.091,0.481,0.455,7.67500019073486,"Left",0,"Left",1,0.5,1,0,0,0,0,0,1,7.67500019073486
"842","Sweden",1975,20896.808,871.55,0.36,0.30175,9.77987289428711,"Left",0,"Left",0,0.4165,0,1,0,0,0,0,1,9.77987289428711
"843","Sweden",1976,20973.04,872.611,0.36,0.30175,10.2492246627808,"Left",0,"Left",0,0.4165,0,1,0,0,0,0,1,10.2492246627808
"844","Sweden",1977,20825.549,873.632,0.36,0.30175,11.4418039321899,"Center",0,"Center",0,0.4165,0,1,0,0,0,0,1,11.4418039321899
"845","Sweden",1978,21170.208,877.913,0.36,0.30175,9.99526786804199,"Center",0,"Center",0,0.4165,0,1,0,0,0,0,1,9.99526786804199
"846","Sweden",1979,21675.075,881.728,0.36,0.30175,7.20978689193726,"Left",0,"Right",0,0.4165,0,1,0,0,0,0,1,7.20978689193726
"847","Sweden",1980,21968.783,885.265,0.36,0.30175,13.7063245773315,"Center",0,"Right",0,0.4165,0,1,0,0,0,0,1,13.7063245773315
"848","Sweden",1981,22114.332,885.668,0.36,0.30175,12.1039323806763,"Center",0,"Right",0,0.4165,0,1,0,0,0,0,1,12.1039323806763
"849","Sweden",1982,22338.437,884.348,0.36,0.30175,8.589186668396,"Center",0,"Right",0,0.4165,0,1,0,0,0,0,1,8.589186668396
"850","Sweden",1983,22847.409,880.922,0.36,0.30175,8.87302303314209,"Left",0,"Left",0,0.4165,0,1,0,0,0,0,1,8.87302303314209
"851","Sweden",1984,23544.169,885.359,0.36,0.30175,8.04424667358398,"Left",0,"Left",0,0.4165,0,1,0,0,0,0,1,8.04424667358398
"852","Sweden",1985,24244.667,886.23,0.36,0.30175,7.37257480621338,"Left",0,"Left",0,0.4165,0,1,0,0,0,0,1,7.37257480621338
"853","Sweden",1986,25005.975,889.37,0.36,0.30175,4.23590660095215,"Left",0,"Left",0,0.4165,0,1,0,0,0,0,1,4.23590660095215
"854","Sweden",1987,25858.178,894.158,0.36,0.30175,4.18856906890869,"Left",0,"Left",0,0.4165,0,1,0,0,0,0,1,4.18856906890869
"855","Sweden",1988,26537.245,897.824,0.4155,0.492875,5.82490062713623,"Left",0,"Left",0,0.4025,0,1,0,0,0,0,1,5.82490062713623
"856","Sweden",1989,27199.201,903.198,0.4155,0.492875,6.44327592849731,"Left",0,"Left",0,0.4025,0,1,0,0,0,0,1,6.44327592849731
"857","Sweden",1990,27578.391,908.958,0.4155,0.492875,10.3665475845337,"Left",0,"Left",0,0.4025,0,1,0,0,0,0,1,10.3665475845337
"858","Sweden",1991,27636.787,915.824,0.4155,0.492875,9.44463157653809,"Left",0,"Left",0,0.4025,0,1,0,0,0,0,1,9.44463157653809
"859","Sweden",1992,27420.476,920.734,0.4155,0.492875,2.37436699867249,"Right",0,"Right",0,0.4025,0,1,0,0,0,0,1,2.37436699867249
"860","Sweden",1993,27087.758,922.899,0.4155,0.492875,4.72817707061768,"Right",0,"Right",0,0.4025,0,1,0,0,0,0,1,4.72817707061768
"861","Sweden",1994,28006.518,931.251,0.4155,0.492875,2.15813374519348,"Right",0,"Right",0,0.4025,0,1,0,0,0,0,1,2.26161170005798
"862","Sweden",1995,29133.799,937.342,0.577,0.721375,2.45514535903931,"Left",0,"Left",0,0.4025,0,1,0,0,0,0,1,2.45514535903931
"863","Thailand",1976,13753.419,4578.655,0.142,0.079125,4.24012851715088,"Right",0,"Right",0,0.5975,1,0,0,0,0,0,1,4.24012851715088
"864","Thailand",1977,15031.832,4684.792,0.142,0.079125,7.62359142303467,"Right",0,"Right",1,0.5975,1,0,0,0,0,0,1,7.62359142303467
"865","Thailand",1978,16427.717,4800.305,0.142,0.079125,7.99016904830933,"Right",1,"Right",1,0.5975,1,0,0,0,0,0,1,7.99016904830933
"866","Thailand",1979,17461.811,4925.288,0.142,0.079125,9.80932998657227,"Right",1,"Right",1,0.5975,1,0,0,0,0,0,1,9.80932998657227
"867","Thailand",1989,33798.711,5824.792,0.142,0.079125,5.38101720809937,"Right",1,"Right",0,0.5975,1,0,0,0,0,0,1,5.38101720809937
"868","Thailand",1990,37408.497,5909.434,0.142,0.079125,5.79047393798828,"Right",1,"Right",0,0.5975,1,0,0,0,0,0,1,5.79047393798828
"869","Thailand",1991,40870.502,5993.26,0.142,0.079125,5.72299766540527,"Right",1,"Right",0,0.5975,1,0,0,0,0,0,1,5.72299766540527
"870","Thailand",1993,48751.218,6136.773,0.142,0.079125,3.30132699012756,"Right",0,"Right",0,0.5975,1,0,0,0,0,0,1,3.30132699012756
"871","Thailand",1994,52952.494,6221.104,0.142,0.079125,5.08700847625732,"Right",0,"Right",0,0.5975,1,0,0,0,0,0,1,5.08700847625732
"872","Thailand",1995,56983.528,6304.398,0.142,0.079125,5.77612400054932,"Right",0,"Right",0,0.5975,1,0,0,0,0,0,1,5.77612400054932
"873","Tunisia",1975,2380.385,601.029,0.4975,0.432,9.15331745147705,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,9.15331745147705
"874","Tunisia",1976,2524.191,614.9,0.4975,0.432,5.59049081802368,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,5.59049081802368
"875","Tunisia",1977,2658.542,630.954,0.4975,0.432,5.42687034606934,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,5.42687034606934
"876","Tunisia",1978,2834.074,644.141,0.4975,0.432,5.52417039871216,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,5.52417039871216
"877","Tunisia",1979,3034.401,661.671,0.4975,0.432,8.38786602020264,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,8.38786602020264
"878","Tunisia",1980,3255.618,681.46,0.4975,0.432,8.78155612945557,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,8.78155612945557
"879","Tunisia",1981,3444.55,699.501,0.4975,0.432,9.53582763671875,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,9.53582763671875
"880","Tunisia",1982,3547.074,716.922,0.4975,0.432,14.1870050430298,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,14.1870050430298
"881","Tunisia",1983,3698.886,736.1,0.4975,0.432,9.35861778259277,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,9.35861778259277
"882","Tunisia",1984,3913.728,760.34,0.4975,0.432,8.66838264465332,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,8.66838264465332
"883","Tunisia",1985,4095.878,783.543,0.4975,0.432,7.39986801147461,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,7.39986801147461
"884","Tunisia",1986,4154.405,798.958,0.4975,0.432,6.13147974014282,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,6.13147974014282
"885","Tunisia",1987,4357.461,819.539,0.4975,0.432,8.36807823181152,"Left",0,"Left",1,0.8475,0,0,0,0,0,1,1,8.36807823181152
"886","Tunisia",1988,4489.23,837.929,0.5805,0.47825,7.28221607208252,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,7.28221607208252
"887","Tunisia",1989,4683.899,855.539,0.5805,0.47825,7.76127529144287,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,7.76127529144287
"888","Tunisia",1990,4944.607,875.95,0.5805,0.47825,6.39409971237183,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,6.39409971237183
"889","Tunisia",1991,5240.741,897.063,0.5805,0.47825,8.24396991729736,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,8.24396991729736
"890","Tunisia",1992,5641.296,917.848,0.5805,0.47825,5.79979467391968,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,5.79979467391968
"891","Tunisia",1993,5917.692,934.55,0.5805,0.47825,3.94069671630859,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,3.94069671630859
"892","Tunisia",1994,6223.092,952.286,0.5805,0.47825,4.80480003356934,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,4.80480003356934
"893","Tunisia",1995,6567.619,970.332,0.5805,0.47825,6.19627904891968,"Left",1,"Left",1,0.8475,0,0,0,0,0,1,1,6.19627904891968
"894","Turkmenistan",1994,2638.528,448.217,0.6625,0.7005,1748.30004882812,"Left",0,"Left",1,0.639,1,0,0,0,0,0,1,74.0663909912109
"895","Turkmenistan",1995,2440.326,456.931,0.6625,0.7005,1005.26098632812,"Left",0,"Left",1,0.639,1,0,0,0,0,0,1,74.0663909912109
"896","Uganda",1981,1208.055,1336.739,0.5165,0.463625,100,"Left",0,"Left",1,0.5,0,0,0,0,0,1,1,74.0663909912109
"897","Uganda",1982,1284.065,1389.102,0.5165,0.463625,100,"Left",0,"Left",1,0.5,0,0,0,0,0,1,1,74.0663909912109
"898","Uganda",1983,1351.923,1440.089,0.5165,0.463625,150,"Left",0,"Left",1,0.5,0,0,0,0,0,1,1,74.0663909912109
"899","Uganda",1984,1351.007,1487.188,0.5165,0.463625,16.7110004425049,"Left",0,"Left",1,0.5,0,0,0,0,0,1,1,16.7110004425049
"900","Uganda",1985,1349.455,1525.813,0.5165,0.463625,100,"Left",1,"Left",1,0.5,0,0,0,0,0,1,1,74.0663909912109
"901","Ukraine",1992,52764.511,5563.38,0.33,0.229,2.20000004768372,"Left",0,"Left",1,0.5285,0,1,0,0,0,0,1,2.26161170005798
"902","Ukraine",1993,44601.314,5547.83,0.33,0.229,4660.58056640625,"Left",0,"Left",1,0.5285,0,1,0,0,0,0,1,74.0663909912109
"903","Ukraine",1994,36624.511,5478.23,0.33,0.229,861.050109863281,"Left",0,"Left",1,0.5285,0,1,0,0,0,0,1,74.0663909912109
"904","Ukraine",1995,31992.932,5452.916,0.33,0.229,376.021911621094,"Center",0,"Right",0,0.5285,0,1,0,0,0,0,1,74.0663909912109
"905","Uruguay",1975,2613.283,301.121,0.246,0.26675,81.405403137207,"Right",0,"0",1,0.25,0,0,0,1,0,0,1,74.0663909912109
"906","Uruguay",1976,2707.592,303.04,0.246,0.26675,50.6231002807617,"Right",0,"0",1,0.25,0,0,0,1,0,0,1,50.6231002807617
"907","Uruguay",1985,2818.616,317.079,0.246,0.26675,72.2220001220703,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,72.2220001220703
"908","Uruguay",1986,3027.532,321.006,0.246,0.26675,76.379997253418,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,74.0663909912109
"909","Uruguay",1987,3221.796,324.871,0.246,0.26675,61.1336097717285,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,61.1336097717285
"910","Uruguay",1988,3280.789,325.887,0.246,0.26675,63.0653266906738,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,63.0653266906738
"911","Uruguay",1989,3317.717,326.529,0.246,0.26675,80.8936767578125,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,74.0663909912109
"912","Uruguay",1990,3370.094,327.976,0.246,0.26675,112.180572509766,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,74.0663909912109
"913","Uruguay",1991,3521.909,331.191,0.246,0.26675,102.087524414062,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,74.0663909912109
"914","Uruguay",1992,3767.654,334.063,0.246,0.26675,68.4743728637695,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,68.4743728637695
"915","Uruguay",1993,3950.082,336.392,0.246,0.26675,54.0973854064941,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,54.0973854064941
"916","Uruguay",1994,4162.469,339.906,0.246,0.26675,44.7547721862793,"Right",0,"Right",0,0.25,0,0,0,1,0,0,1,44.7547721862793
"917","Uruguay",1995,4242.992,341.237,0.6445,0.667375,42.256046295166,"Right",0,"Right",0,0.75,0,0,0,1,0,0,1,42.256046295166
"918","Vietnam",1990,10536.648,7170.511,0.376,0.28525,36.0309982299805,"Left",0,"Left",1,0.5975,1,0,0,0,0,0,1,36.0309982299805
"919","Vietnam",1991,11306.789,7320.639,0.376,0.28525,81.8170013427734,"Left",0,"Left",1,0.5975,1,0,0,0,0,0,1,74.0663909912109
"920","Vietnam",1992,12127.057,7461.734,0.376,0.28525,37.7050018310547,"Left",0,"Left",1,0.5975,1,0,0,0,0,0,1,37.7050018310547
"921","Vietnam",1993,13127.131,7598.007,0.376,0.28525,8.37899971008301,"Left",1,"Left",1,0.5975,1,0,0,0,0,0,1,8.37899971008301
"922","Vietnam",1994,14155.967,7735.967,0.376,0.28525,9.48799991607666,"Left",1,"Left",1,0.5975,1,0,0,0,0,0,1,9.48799991607666
"923","Vietnam",1995,15454.573,7864.711,0.376,0.28525,16.9300003051758,"Left",1,"Left",1,0.5975,1,0,0,0,0,0,1,16.9300003051758
"924","Zambia",1975,1275.198,534.975,0.4695,0.37325,10.1300001144409,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,10.1300001144409
"925","Zambia",1976,1287.563,551.643,0.4695,0.37325,18.7999992370605,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,18.7999992370605
"926","Zambia",1977,1215.819,563.433,0.4695,0.37325,19.7800006866455,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,19.7800006866455
"927","Zambia",1978,1171.56,580.306,0.4695,0.37325,16.3700008392334,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,16.3700008392334
"928","Zambia",1979,1162.131,600.256,0.4695,0.37325,9.65999984741211,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,9.65999984741211
"929","Zambia",1980,1160.018,619.349,0.4695,0.37325,11.7290000915527,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,11.7290000915527
"930","Zambia",1981,1202.982,640.226,0.4695,0.37325,13.9969997406006,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,13.9969997406006
"931","Zambia",1982,1212.938,665.893,0.4695,0.37325,12.4949998855591,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,12.4949998855591
"932","Zambia",1983,1237.975,690.466,0.4695,0.37325,19.6919994354248,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,19.6919994354248
"933","Zambia",1984,1288.133,717.446,0.4695,0.37325,20.0189990997314,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,20.0189990997314
"934","Zambia",1985,1338.89,744.881,0.4695,0.37325,37.4300003051758,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,37.4300003051758
"935","Zambia",1986,1320.643,766.711,0.4695,0.37325,54.7999992370605,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,54.7999992370605
"936","Zambia",1987,1350.885,793.373,0.4695,0.37325,47.0279998779297,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,47.0279998779297
"937","Zambia",1988,1378.324,816.5,0.4695,0.37325,54.0419998168945,"Left",0,"Left",1,0.681,0,0,0,0,0,1,1,54.0419998168945
